# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	29-May-2013
# 
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HNR
HYD_APERTURE_NOM_UM	0500
HYD_SN	1663
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	1.2
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
 7.700	 -255.25	  1.727E-007	4.475E-004	    220.991
 7.750	 -255.26	  1.725E-007	4.464E-004	    221.214
 7.800	 -255.22	  1.733E-007	4.504E-004	    221.439
 7.850	 -255.19	  1.739E-007	4.536E-004	    221.665
 7.900	 -255.20	  1.739E-007	4.534E-004	    221.892
 7.950	 -255.21	  1.736E-007	4.523E-004	    222.122
 8.000	 -255.27	  1.724E-007	4.460E-004	    222.352
 8.050	 -255.36	  1.706E-007	4.365E-004	    222.585
 8.100	 -255.36	  1.706E-007	4.364E-004	    222.818
 8.150	 -255.31	  1.717E-007	4.421E-004	    223.054
 8.200	 -255.26	  1.726E-007	4.469E-004	    223.291
 8.250	 -255.22	  1.734E-007	4.510E-004	    223.529
 8.300	 -255.15	  1.748E-007	4.582E-004	    223.770
 8.350	 -255.11	  1.755E-007	4.620E-004	    224.011
 8.400	 -255.14	  1.750E-007	4.594E-004	    224.255
 8.450	 -255.27	  1.725E-007	4.462E-004	    224.500
 8.500	 -255.33	  1.712E-007	4.395E-004	    224.747
 8.550	 -255.20	  1.738E-007	4.529E-004	    224.995
 8.600	 -255.11	  1.756E-007	4.627E-004	    225.245
 8.650	 -255.09	  1.760E-007	4.645E-004	    225.497
 8.700	 -255.16	  1.745E-007	4.568E-004	    225.750
 8.750	 -255.19	  1.741E-007	4.544E-004	    226.005
 8.800	 -255.18	  1.741E-007	4.549E-004	    226.262
 8.850	 -255.12	  1.753E-007	4.610E-004	    226.521
 8.900	 -254.96	  1.786E-007	4.785E-004	    226.781
 8.950	 -254.93	  1.792E-007	4.819E-004	    227.044
 9.000	 -254.99	  1.781E-007	4.760E-004	    227.308
 9.050	 -255.09	  1.759E-007	4.642E-004	    227.574
 9.100	 -255.11	  1.757E-007	4.629E-004	    227.841
 9.150	 -255.00	  1.778E-007	4.744E-004	    228.111
 9.200	 -254.86	  1.806E-007	4.894E-004	    228.383
 9.250	 -254.82	  1.816E-007	4.949E-004	    228.656
 9.300	 -254.81	  1.817E-007	4.953E-004	    228.931
 9.350	 -254.94	  1.790E-007	4.804E-004	    229.209
 9.400	 -254.96	  1.787E-007	4.789E-004	    229.488
 9.450	 -254.88	  1.803E-007	4.878E-004	    229.770
 9.500	 -254.92	  1.794E-007	4.829E-004	    230.053
 9.550	 -254.92	  1.795E-007	4.833E-004	    230.339
 9.600	 -254.91	  1.797E-007	4.841E-004	    230.626
 9.650	 -254.82	  1.815E-007	4.942E-004	    230.916
 9.700	 -254.85	  1.809E-007	4.906E-004	    231.208
 9.750	 -255.07	  1.764E-007	4.665E-004	    231.502
 9.800	 -255.00	  1.779E-007	4.746E-004	    231.798
 9.850	 -254.96	  1.786E-007	4.783E-004	    232.096
 9.900	 -255.07	  1.765E-007	4.671E-004	    232.397
 9.950	 -255.05	  1.768E-007	4.688E-004	    232.700
10.000	 -254.92	  1.794E-007	4.830E-004	    233.006
10.050	 -254.87	  1.806E-007	4.892E-004	    233.313
10.100	 -254.86	  1.806E-007	4.895E-004	    233.623
10.150	 -254.99	  1.779E-007	4.749E-004	    233.936
10.200	 -255.09	  1.759E-007	4.641E-004	    234.251
10.250	 -255.08	  1.762E-007	4.656E-004	    234.568
10.300	 -255.14	  1.750E-007	4.594E-004	    234.888
10.350	 -255.40	  1.698E-007	4.325E-004	    235.211
10.400	 -255.08	  1.763E-007	4.660E-004	    235.536
10.450	 -255.00	  1.779E-007	4.747E-004	    235.863
10.500	 -255.22	  1.733E-007	4.507E-004	    236.194
10.550	 -255.28	  1.722E-007	4.446E-004	    236.527
10.600	 -255.19	  1.741E-007	4.544E-004	    236.862
10.650	 -255.36	  1.706E-007	4.367E-004	    237.201
10.700	 -255.42	  1.695E-007	4.309E-004	    237.542
10.750	 -255.27	  1.724E-007	4.459E-004	    237.887
10.800	 -255.35	  1.708E-007	4.376E-004	    238.234
10.850	 -255.43	  1.693E-007	4.300E-004	    238.584
10.900	 -255.57	  1.665E-007	4.161E-004	    238.937
10.950	 -255.56	  1.667E-007	4.168E-004	    239.293
11.000	 -255.54	  1.671E-007	4.186E-004	    239.652
11.050	 -255.57	  1.665E-007	4.156E-004	    240.014
11.100	 -255.61	  1.657E-007	4.120E-004	    240.379
11.150	 -255.66	  1.647E-007	4.071E-004	    240.747
11.200	 -255.76	  1.629E-007	3.982E-004	    241.119
11.250	 -255.70	  1.640E-007	4.036E-004	    241.494
11.300	 -255.77	  1.628E-007	3.974E-004	    241.872
11.350	 -255.74	  1.634E-007	4.003E-004	    242.254
11.400	 -255.79	  1.624E-007	3.957E-004	    242.639
11.450	 -255.98	  1.588E-007	3.783E-004	    243.027
11.500	 -255.88	  1.607E-007	3.873E-004	    243.419
11.550	 -255.79	  1.624E-007	3.958E-004	    243.815
11.600	 -256.02	  1.582E-007	3.752E-004	    244.214
11.650	 -256.10	  1.567E-007	3.681E-004	    244.616
11.700	 -256.24	  1.541E-007	3.562E-004	    245.023
11.750	 -256.36	  1.520E-007	3.464E-004	    245.433
11.800	 -256.32	  1.527E-007	3.499E-004	    245.847
11.850	 -256.15	  1.558E-007	3.642E-004	    246.265
11.900	 -256.30	  1.532E-007	3.519E-004	    246.687
11.950	 -256.39	  1.516E-007	3.448E-004	    247.112
12.000	 -256.54	  1.489E-007	3.328E-004	    247.542
12.050	 -256.56	  1.487E-007	3.316E-004	    247.976
12.100	 -256.75	  1.453E-007	3.167E-004	    248.413
12.150	 -256.71	  1.461E-007	3.202E-004	    248.855
12.200	 -256.83	  1.440E-007	3.110E-004	    249.301
12.250	 -256.95	  1.420E-007	3.025E-004	    249.752
12.300	 -256.86	  1.435E-007	3.088E-004	    250.207
12.350	 -256.77	  1.450E-007	3.153E-004	    250.666
12.400	 -256.80	  1.445E-007	3.132E-004	    251.129
12.450	 -256.90	  1.429E-007	3.064E-004	    251.597
12.500	 -256.85	  1.437E-007	3.097E-004	    252.070
12.550	 -256.95	  1.421E-007	3.030E-004	    252.547
12.600	 -257.19	  1.382E-007	2.863E-004	    253.029
12.650	 -257.25	  1.373E-007	2.828E-004	    253.516
12.700	 -257.24	  1.374E-007	2.833E-004	    254.007
12.750	 -257.36	  1.355E-007	2.753E-004	    254.504
12.800	 -257.46	  1.339E-007	2.690E-004	    255.005
12.850	 -257.58	  1.321E-007	2.618E-004	    255.511
12.900	 -257.58	  1.321E-007	2.617E-004	    256.023
12.950	 -257.66	  1.310E-007	2.573E-004	    256.539
13.000	 -257.89	  1.275E-007	2.437E-004	    257.061
13.050	 -257.79	  1.289E-007	2.493E-004	    257.588
13.100	 -257.62	  1.316E-007	2.596E-004	    258.120
13.150	 -257.64	  1.313E-007	2.584E-004	    258.657
13.200	 -257.72	  1.300E-007	2.535E-004	    259.200
13.250	 -257.85	  1.281E-007	2.462E-004	    259.749
13.300	 -258.01	  1.257E-007	2.371E-004	    260.303
13.350	 -257.95	  1.266E-007	2.404E-004	    260.863
13.400	 -258.08	  1.247E-007	2.334E-004	    261.428
13.450	 -258.45	  1.196E-007	2.145E-004	    261.999
13.500	 -258.30	  1.216E-007	2.217E-004	    262.577
13.550	 -258.20	  1.230E-007	2.268E-004	    263.160
13.600	 -258.13	  1.241E-007	2.309E-004	    263.749
13.650	 -258.19	  1.231E-007	2.273E-004	    264.344
13.700	 -258.43	  1.198E-007	2.151E-004	    264.945
13.750	 -258.45	  1.195E-007	2.142E-004	    265.552
13.800	 -258.55	  1.182E-007	2.096E-004	    266.166
13.850	 -258.64	  1.170E-007	2.052E-004	    266.786
13.900	 -258.49	  1.190E-007	2.123E-004	    267.412
13.950	 -258.53	  1.185E-007	2.106E-004	    268.045
14.000	 -258.61	  1.173E-007	2.064E-004	    268.685
14.050	 -258.69	  1.163E-007	2.028E-004	    269.331
